id,code,education_stage,grade,component,field,knowledge_object,description,source_document
1ffb374e-88fa-5e2c-9e1e-8c7f7ef292b6,EM13LGG302,EM,1;2;3,Linguagens e suas Tecnologias,,,"Posicionar-se criticamente diante de diversas visões de mundo presentes nos discursos em diferentes linguagens, levando em conta seus contextos de produção e de circulação.","BRASIL. Base Nacional Comum Curricular (2018), p. 493; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 495"
d23bc657-1987-5740-b27f-11ab9ac5ab01,EM13LGG303,EM,1;2;3,Linguagens e suas Tecnologias,,,"Debater questões polêmicas de relevância social, analisando diferentes argumentos e opiniões, para formular, negociar e sustentar posições, frente à análise de perspectivas distintas.","BRASIL. Base Nacional Comum Curricular (2018), p. 493; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 495"
9ec75db5-6865-512e-8f66-e6b4fb42f75c,EM13LGG304,EM,1;2;3,Linguagens e suas Tecnologias,,,"Formular propostas, intervir e tomar decisões que levem em conta o bem comum e os Direitos Humanos, a consciência socioambiental e o consumo responsável em âmbito local, regional e global.","BRASIL. Base Nacional Comum Curricular (2018), p. 493; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 495"
4cf23e3c-f418-51d4-8567-e5ae4df4a250,EM13LGG305,EM,1;2;3,Linguagens e suas Tecnologias,,,"Mapear e criar, por meio de práticas de linguagem, possibilidades de atuação social, política, artística e cultural para enfrentar desafios contemporâneos, discutindo princípios e objetivos dessa atuação de maneira crítica, criativa, solidária e ética.","BRASIL. Base Nacional Comum Curricular (2018), p. 493; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 495"
94d63251-28c1-56d8-8b0f-9df2db2e9b9d,EM13LGG401,EM,1;2;3,Linguagens e suas Tecnologias,,,"Analisar criticamente textos de modo a compreender e caracterizar as línguas como fenômeno (geo)político, histórico, social, cultural, variável, heterogêneo e sensível aos contextos de uso.","BRASIL. Base Nacional Comum Curricular (2018), p. 494; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 496"
28ef499f-6f43-590f-8eff-2d8f7725d866,EM13LGG402,EM,1;2;3,Linguagens e suas Tecnologias,,,"Empregar, nas interações sociais, a variedade e o estilo de língua adequados à situação comunicativa, ao(s) interlocutor(es) e ao gênero do discurso, respeitando os usos das línguas por esse(s) interlocutor(es) e sem preconceito linguístico.","BRASIL. Base Nacional Comum Curricular (2018), p. 494; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 496"
91e34c09-fdb2-5185-ba45-e5e42af001c8,EM13LGG403,EM,1;2;3,Linguagens e suas Tecnologias,,,"Fazer uso do inglês como língua de comunicação global, levando em conta a multiplicidade e variedade de usos, usuários e funções dessa língua no mundo contemporâneo.","BRASIL. Base Nacional Comum Curricular (2018), p. 494; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 496"
6e07e425-2249-5441-b38c-1a344fdbd874,EM13LGG502,EM,1;2;3,Linguagens e suas Tecnologias,,,"Analisar criticamente preconceitos, estereótipos e relações de poder presentes nas práticas corporais, adotando posicionamento contrário a qualquer manifestação de injustiça e desrespeito a direitos humanos e valores democráticos.","BRASIL. Base Nacional Comum Curricular (2018), p. 495; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 497"
52c85aee-a5b0-5c06-a83d-9820e10c4c57,EM13LGG601,EM,1;2;3,Linguagens e suas Tecnologias,,,"Apropriar-se do patrimônio artístico de diferentes tempos e lugares, compreendendo a sua diversidade, bem como os processos de legitimação das manifestações artísticas na sociedade, desenvolvendo visão crítica e histórica.","BRASIL. Base Nacional Comum Curricular (2018), p. 496; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 498"
d3e36364-be66-5b00-b6d1-ade8b5afb8cf,EM13LGG602,EM,1;2;3,Linguagens e suas Tecnologias,,,"Fruir e apreciar esteticamente diversas manifestações artísticas e culturais, das locais às mundiais, assim como delas participar, de modo a aguçar continuamente a sensibilidade, a imaginação e a criatividade.","BRASIL. Base Nacional Comum Curricular (2018), p. 496; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 498"
6a8785e8-d008-55e9-925e-2a1b15d57b0b,EM13LGG603,EM,1;2;3,Linguagens e suas Tecnologias,,,"Expressar-se e atuar em processos de criação autorais individuais e coletivos nas diferentes linguagens artísticas (artes visuais, audiovisual, dança, música e teatro) e nas intersecções entre elas, recorrendo a referências estéticas e culturais, conhecimentos de naturezas diversas (artísticos, históricos, sociais e políticos) e experiências individuais e coletivas.","BRASIL. Base Nacional Comum Curricular (2018), p. 496; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 498"
bcd0a23c-baed-5c8b-80b8-8391c4c0b778,EM13LGG604,EM,1;2;3,Linguagens e suas Tecnologias,,,"Relacionar as práticas artísticas às diferentes dimensões da vida social, cultural, política e econômica e identificar o processo de construção histórica dessas práticas.","BRASIL. Base Nacional Comum Curricular (2018), p. 496; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 498"
81d414ad-9022-598c-bffe-6515ce8f98ed,EM13LGG701,EM,1;2;3,Linguagens e suas Tecnologias,,,"Explorar tecnologias digitais da informação e comunicação (TDIC), compreendendo seus princípios e funcionalidades, e utilizá-las de modo ético, criativo, responsável e adequado a práticas de linguagem em diferentes contextos.","BRASIL. Base Nacional Comum Curricular (2018), p. 497; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 499"
bb9d6694-0d92-5cfe-9186-a4fef01af7c3,EM13LGG702,EM,1;2;3,Linguagens e suas Tecnologias,,,"Avaliar o impacto das tecnologias digitais da informação e comunicação (TDIC) na formação do sujeito e em suas práticas sociais, para fazer uso crítico dessa mídia em práticas de seleção, compreensão e produção de discursos em ambiente digital.","BRASIL. Base Nacional Comum Curricular (2018), p. 497; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 499"
11e5ebca-0889-5ff0-a2ec-ccfab8bcc9d9,EM13LGG703,EM,1;2;3,Linguagens e suas Tecnologias,,,"Utilizar diferentes linguagens, mídias e ferramentas digitais em processos de produção coletiva, colaborativa e projetos autorais em ambientes digitais.","BRASIL. Base Nacional Comum Curricular (2018), p. 497; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 499"
e6331b92-d734-57c9-9a1c-e12de2066a05,EM13LGG704,EM,1;2;3,Linguagens e suas Tecnologias,,,"Apropriar-se criticamente de processos de pesquisa e busca de informação, por meio de ferramentas e dos novos formatos de produção e distribuição do conhecimento na cultura de rede.","BRASIL. Base Nacional Comum Curricular (2018), p. 497; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 499"
9a559ffc-f378-5222-85c5-a1e4fc17dd20,EM13LP01,EM,1;2;3,Língua Portuguesa,TODOS OS CAMPOS DE ATUAÇÃO SOCIAL,,"Relacionar o texto, tanto na produção como na leitura/ escuta, com suas condições de produção e seu contexto sócio-histórico de circulação (leitor/audiência previstos, objetivos, pontos de vista e perspectivas, papel social do autor, época, gênero do discurso etc.), de forma a ampliar as possibilidades de construção de sentidos e de análise crítica e produzir textos adequados a diferentes situações.","BRASIL. Base Nacional Comum Curricular (2018), p. 506; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 508"
add979c1-93cb-515f-8528-3736472359b0,EM13LP02,EM,1;2;3,Língua Portuguesa,TODOS OS CAMPOS DE ATUAÇÃO SOCIAL,,"Estabelecer relações entre as partes do texto, tanto na produção como na leitura/escuta, considerando a construção composicional e o estilo do gênero, usando/reconhecendo adequadamente elementos e recursos coesivos diversos que contribuam para a coerência, a continuidade do texto e sua progressão temática, e organizando informações, tendo em vista as condições de produção e as relações lógico-discursivas envolvidas (causa/efeito ou consequência; tese/argumentos; problema/solução; definição/exemplos etc.).","BRASIL. Base Nacional Comum Curricular (2018), p. 506; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 508"
1f347a81-0be1-579c-90ab-ce1d53b86b41,EM13LP03,EM,1;2;3,Língua Portuguesa,TODOS OS CAMPOS DE ATUAÇÃO SOCIAL,,"Analisar relações de intertextualidade e interdiscursividade que permitam a explicitação de relações dialógicas, a identificação de posicionamentos ou de perspectivas, a compreensão de paráfrases, paródias e estilizações, entre outras possibilidades.","BRASIL. Base Nacional Comum Curricular (2018), p. 506; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 508"
6c4668c8-1f3e-5ac7-a95c-2e0a837cc10a,EM13LP04,EM,1;2;3,Língua Portuguesa,TODOS OS CAMPOS DE ATUAÇÃO SOCIAL,,"Estabelecer relações de interdiscursividade e intertextualidade para explicitar, sustentar e conferir consistência a posicionamentos e para construir e corroborar explicações e relatos, fazendo uso de citações e paráfrases devidamente marcadas.","BRASIL. Base Nacional Comum Curricular (2018), p. 506; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 508"
177ea2f5-0804-5061-8dcd-0427a9829f8a,EM13LP05,EM,1;2;3,Língua Portuguesa,TODOS OS CAMPOS DE ATUAÇÃO SOCIAL,,"Analisar, em textos argumentativos, os posicionamentos assumidos, os movimentos argumentativos (sustentação, refutação/ contra-argumentação e negociação) e os argumentos utilizados para sustentá-los, para avaliar sua força e eficácia, e posicionar-se criticamente diante da questão discutida e/ou dos argumentos utilizados, recorrendo aos mecanismos linguísticos necessários.","BRASIL. Base Nacional Comum Curricular (2018), p. 507; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 509"
d869e5cd-7b0e-533b-a8f3-e48b57ca8eac,EM13LP06,EM,1;2;3,Língua Portuguesa,TODOS OS CAMPOS DE ATUAÇÃO SOCIAL,,"Analisar efeitos de sentido decorrentes de usos expressivos da linguagem, da escolha de determinadas palavras ou expressões e da ordenação, combinação e contraposição de palavras, dentre outros, para ampliar as possibilidades de construção de sentidos e de uso crítico da língua.","BRASIL. Base Nacional Comum Curricular (2018), p. 507; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 509"
82bb3eed-a4df-57bd-a669-23f0662c868f,EM13LP07,EM,1;2;3,Língua Portuguesa,TODOS OS CAMPOS DE ATUAÇÃO SOCIAL,,"Analisar, em textos de diferentes gêneros, marcas que expressam a posição do enunciador frente àquilo que é dito: uso de diferentes modalidades (epistêmica, deôntica e apreciativa) e de diferentes recursos gramaticais que operam como modalizadores (verbos modais, tempos e modos verbais, expressões modais, adjetivos, locuções ou orações adjetivas, advérbios, locuções ou orações adverbiais, entonação etc.), uso de estratégias de impessoalização (uso de terceira pessoa e de voz passiva etc.), com vistas ao incremento da compreensão e da criticidade e ao manejo adequado desses elementos nos textos produzidos, considerando os contextos de produção.","BRASIL. Base Nacional Comum Curricular (2018), p. 507; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 509"
41f41585-df93-5ac1-b51d-b4fabf5a749c,EM13LP08,EM,1;2;3,Língua Portuguesa,TODOS OS CAMPOS DE ATUAÇÃO SOCIAL,,"Analisar elementos e aspectos da sintaxe do português, como a ordem dos constituintes da sentença (e os efeito que causam sua inversão), a estrutura dos sintagmas, as categorias sintáticas, os processos de coordenação e subordinação (e os efeitos de seus usos) e a sintaxe de concordância e de regência, de modo a potencializar os processos de compreensão e produção de textos e a possibilitar escolhas adequadas à situação comunicativa.","BRASIL. Base Nacional Comum Curricular (2018), p. 507; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 509"
a4620c1c-2e7f-52e4-a34e-7707c470ee69,EM13LP09,EM,1;2;3,Língua Portuguesa,TODOS OS CAMPOS DE ATUAÇÃO SOCIAL,,"Comparar o tratamento dado pela gramática tradicional e pelas gramáticas de uso contemporâneas em relação a diferentes tópicos gramaticais, de forma a perceber as diferenças de abordagem e o fenômeno da variação linguística e analisar motivações que levam ao predomínio do ensino da norma-padrão na escola.","BRASIL. Base Nacional Comum Curricular (2018), p. 507; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 509"
5aa634fa-b4f9-587f-8cec-127b63d409b5,EM13LP10,EM,1;2;3,Língua Portuguesa,TODOS OS CAMPOS DE ATUAÇÃO SOCIAL,,"Analisar o fenômeno da variação linguística, em seus diferentes níveis (variações fonético-fonológica, lexical, sintática, semântica e estilístico-pragmática) e em suas diferentes dimensões (regional, histórica, social, situacional, ocupacional, etária etc.), de forma a ampliar a compreensão sobre a natureza viva e dinâmica da língua e sobre o fenômeno da constituição de variedades linguísticas de prestígio e estigmatizadas, e a fundamentar o respeito às variedades linguísticas e o combate a preconceitos linguísticos.","BRASIL. Base Nacional Comum Curricular (2018), p. 508; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 510"
63560f55-4e2e-5cb0-876e-05df881e53ec,EM13LP11,EM,1;2;3,Língua Portuguesa,TODOS OS CAMPOS DE ATUAÇÃO SOCIAL,,"Fazer curadoria de informação, tendo em vista diferentes propósitos e projetos discursivos.","BRASIL. Base Nacional Comum Curricular (2018), p. 508; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 510"
153482ab-8a31-5a1c-8d1b-5e42d9a0d44c,EM13LP12,EM,1;2;3,Língua Portuguesa,TODOS OS CAMPOS DE ATUAÇÃO SOCIAL,,"Selecionar informações, dados e argumentos em fontes confiáveis, impressas e digitais, e utilizá-los de forma referenciada, para que o texto a ser produzido tenha um nível de aprofundamento adequado (para além do senso comum) e contemple a sustentação das posições defendidas.","BRASIL. Base Nacional Comum Curricular (2018), p. 508; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 510"
aa846eb7-7382-5331-a555-09ae66cac7b6,EM13LP13,EM,1;2;3,Língua Portuguesa,TODOS OS CAMPOS DE ATUAÇÃO SOCIAL,,"Analisar, a partir de referências contextuais, estéticas e culturais, efeitos de sentido decorrentes de escolhas de elementos sonoros (volume, timbre, intensidade, pausas, ritmo, efeitos sonoros, sincronização etc.) e de suas relações com o verbal, levando-os em conta na produção de áudios, para ampliar as possibilidades de construção de sentidos e de apreciação.","BRASIL. Base Nacional Comum Curricular (2018), p. 508; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 510"
febaeff7-2f76-511e-a851-0eca7bff3cb4,EM13LP14,EM,1;2;3,Língua Portuguesa,TODOS OS CAMPOS DE ATUAÇÃO SOCIAL,,"Analisar, a partir de referências contextuais, estéticas e culturais, efeitos de sentido decorrentes de escolhas e composição das imagens (enquadramento, ângulo/vetor, foco/profundidade de campo, iluminação, cor, linhas, formas etc.) e de sua sequenciação (disposição e transição, movimentos de câmera, remix, entre outros), das performances (movimentos do corpo, gestos, ocupação do espaço cênico), dos elementos sonoros (entonação, trilha sonora, sampleamento etc.) e das relações desses elementos com o verbal, levando em conta esses efeitos nas produções de imagens e vídeos, para ampliar as possibilidades de construção de sentidos e de apreciação.","BRASIL. Base Nacional Comum Curricular (2018), p. 508; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 510"
ca43ccdc-e38d-5210-9516-6410b80884d7,EM13LP15,EM,1;2;3,Língua Portuguesa,TODOS OS CAMPOS DE ATUAÇÃO SOCIAL,,"Planejar, produzir, revisar, editar, reescrever e avaliar textos escritos e multissemióticos, considerando sua adequação às condições de produção do texto, no que diz respeito ao lugar social a ser assumido e à imagem que se pretende passar a respeito de si mesmo, ao leitor pretendido, ao veículo e mídia em que o texto ou produção cultural vai circular, ao contexto imediato e sócio-histórico mais geral, ao gênero textual em questão e suas regularidades, à variedade linguística apropriada a esse contexto e ao uso do conhecimento dos aspectos notacionais (ortografia padrão, pontuação adequada, mecanismos de concordância nominal e verbal, regência verbal etc.), sempre que o contexto o exigir.","BRASIL. Base Nacional Comum Curricular (2018), p. 509; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 511"
1712281b-b8a8-5328-b19c-d534f417d983,EM13LP16,EM,1;2;3,Língua Portuguesa,TODOS OS CAMPOS DE ATUAÇÃO SOCIAL,,"Produzir e analisar textos orais, considerando sua adequação aos contextos de produção, à forma composicional e ao estilo do gênero em questão, à clareza, à progressão temática e à variedade linguística empregada, como também aos elementos relacionados à fala (modulação de voz, entonação, ritmo, altura e intensidade, respiração etc.) e à cinestesia (postura corporal, movimentos e gestualidade significativa, expressão facial, contato de olho com plateia etc.).","BRASIL. Base Nacional Comum Curricular (2018), p. 509; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 511"
7687e6ae-2f63-5599-bcfe-9434c75cc576,EM13LP17,EM,1;2;3,Língua Portuguesa,TODOS OS CAMPOS DE ATUAÇÃO SOCIAL,,"Elaborar roteiros para a produção de vídeos variados (vlog, videoclipe, videominuto, documentário etc.), apresentações teatrais, narrativas multimídia e transmídia, podcasts, playlists comentadas etc., para ampliar as possibilidades de produção de sentidos e engajar-se em práticas autorais e coletivas.","BRASIL. Base Nacional Comum Curricular (2018), p. 509; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 511"
78d48bee-46a1-535a-a382-b66fcfb491b0,EM13LP18,EM,1;2;3,Língua Portuguesa,TODOS OS CAMPOS DE ATUAÇÃO SOCIAL,,"Utilizar softwares de edição de textos, fotos, vídeos e áudio, além de ferramentas e ambientes colaborativos para criar textos e produções multissemióticas com finalidades diversas, explorando os recursos e efeitos disponíveis e apropriando-se de práticas colaborativas de escrita, de construção coletiva do conhecimento e de desenvolvimento de projetos.","BRASIL. Base Nacional Comum Curricular (2018), p. 509; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 511"
675a94ec-4e09-535c-a5a1-a6d6e362c727,EM13LP20,EM,1;2;3,Língua Portuguesa,CAMPO DA VIDA PESSOAL,,"Compartilhar gostos, interesses, práticas culturais, temas/ problemas/questões que despertam maior interesse ou preocupação, respeitando e valorizando diferenças, como forma de identificar afinidades e interesses comuns, como também de organizar e/ou participar de grupos, clubes, oficinas e afins.","BRASIL. Base Nacional Comum Curricular (2018), p. 511; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 513"
0ab1c589-ac4e-569c-9560-c426c9674d64,EM13LP21,EM,1;2;3,Língua Portuguesa,CAMPO DA VIDA PESSOAL,,"Produzir, de forma colaborativa, e socializar playlists comentadas de preferências culturais e de entretenimento, revistas culturais, fanzines, e-zines ou publicações afins que divulguem, comentem e avaliem músicas, games, séries, filmes, quadrinhos, livros, peças, exposições, espetáculos de dança etc., de forma a compartilhar gostos, identificar afinidades, fomentar comunidades etc.","BRASIL. Base Nacional Comum Curricular (2018), p. 511; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 513"
7d3113d6-8900-52f0-b91c-164c2812bb09,EM13LP22,EM,1;2;3,Língua Portuguesa,CAMPO DA VIDA PESSOAL,,"Construir e/ou atualizar, de forma colaborativa, registros dinâmicos (mapas, wiki etc.) de profissões e ocupações de seu interesse (áreas de atuação, dados sobre formação, fazeres, produções, depoimentos de profissionais etc.) que possibilitem vislumbrar trajetórias pessoais e profissionais.","BRASIL. Base Nacional Comum Curricular (2018), p. 511; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 513"
52cc18da-bd1f-539e-b7af-3cb487d1daec,EM13LP23,EM,1;2;3,Língua Portuguesa,CAMPO DE ATUAÇÃO NA VIDA PÚBLICA,,"Analisar criticamente o histórico e o discurso político de candidatos, propagandas políticas, políticas públicas, programas e propostas de governo, de forma a participar do debate político e tomar decisões conscientes e fundamentadas.","BRASIL. Base Nacional Comum Curricular (2018), p. 514; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 516"
b987f6e1-9b7f-5ac2-8be8-526ab7e2c23c,EM13LP24,EM,1;2;3,Língua Portuguesa,CAMPO DE ATUAÇÃO NA VIDA PÚBLICA,,"Analisar formas não institucionalizadas de participação social, sobretudo as vinculadas a manifestações artísticas, produções culturais, intervenções urbanas e formas de expressão típica das culturas juvenis que pretendam expor uma problemática ou promover uma reflexão/ação, posicionando-se em relação a essas produções e manifestações.","BRASIL. Base Nacional Comum Curricular (2018), p. 514; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 516"
83713325-938e-5fa0-a2f6-40a5250ead64,EM13LP25,EM,1;2;3,Língua Portuguesa,CAMPO DE ATUAÇÃO NA VIDA PÚBLICA,,"Participar de reuniões na escola (conselho de escola e de classe, grêmio livre etc.), agremiações, coletivos ou movimentos, entre outros, em debates, assembleias, fóruns de discussão etc., exercitando a escuta atenta, respeitando seu turno e tempo de fala, posicionando-se de forma fundamentada, respeitosa e ética diante da apresentação de propostas e defesas de opiniões, usando estratégias linguísticas típicas de negociação e de apoio e/ou de consideração do discurso do outro (como solicitar esclarecimento, detalhamento, fazer referência direta ou retomar a fala do outro, parafraseando-a para endossá-la, enfatizá-la, complementá-la ou enfraquecê-la), considerando propostas alternativas e reformulando seu posicionamento, quando for caso, com vistas ao entendimento e ao bem comum.","BRASIL. Base Nacional Comum Curricular (2018), p. 514; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 516"
097bfc15-08e6-5da6-b83e-cac67a1a1fac,EM13LP26,EM,1;2;3,Língua Portuguesa,CAMPO DE ATUAÇÃO NA VIDA PÚBLICA,,"Relacionar textos e documentos legais e normativos de âmbito universal, nacional, local ou escolar que envolvam a definição de direitos e deveres – em especial, os voltados a adolescentes e jovens – aos seus contextos de produção, identificando ou inferindo possíveis motivações e finalidades, como forma de ampliar a compreensão desses direitos e deveres.","BRASIL. Base Nacional Comum Curricular (2018), p. 514; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 516"
4cad9a2c-53f8-5504-a41b-4865e15be28f,EM13LP27,EM,1;2;3,Língua Portuguesa,CAMPO DE ATUAÇÃO NA VIDA PÚBLICA,,"Engajar-se na busca de solução para problemas que envolvam a coletividade, denunciando o desrespeito a direitos, organizando e/ou participando de discussões, campanhas e debates, produzindo textos reivindicatórios, normativos, entre outras possibilidades, como forma de fomentar os princípios democráticos e uma atuação pautada pela ética da responsabilidade, pelo consumo consciente e pela consciência socioambiental.","BRASIL. Base Nacional Comum Curricular (2018), p. 514; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 516"
19d58d49-f63f-587f-b2ea-4430bfd1ad93,EM13LP28,EM,1;2;3,Língua Portuguesa,CAMPO DAS PRÁTICAS DE ESTUDO E PESQUISA,,Organizar situações de estudo e utilizar procedimentos e estratégias de leitura adequados aos objetivos e à natureza do conhecimento em questão.,"BRASIL. Base Nacional Comum Curricular (2018), p. 517; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 519"
a7a7f8de-4438-53da-b48b-960050b1a587,EM13LP29,EM,1;2;3,Língua Portuguesa,CAMPO DAS PRÁTICAS DE ESTUDO E PESQUISA,,"Resumir e resenhar textos, por meio do uso de paráfrases, de marcas do discurso reportado e de citações, para uso em textos de divulgação de estudos e pesquisas.","BRASIL. Base Nacional Comum Curricular (2018), p. 517; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 519"
2b939768-9f73-5647-8709-952bfaf24228,EM13LP30,EM,1;2;3,Língua Portuguesa,CAMPO DAS PRÁTICAS DE ESTUDO E PESQUISA,,"Realizar pesquisas de diferentes tipos (bibliográfica, de campo, experimento científico, levantamento de dados etc.), usando fontes abertas e confiáveis, registrando o processo e comunicando os resultados, tendo em vista os objetivos pretendidos e demais elementos do contexto de produção, como forma de compreender como o conhecimento científico é produzido e apropriar-se dos procedimentos e dos gêneros textuais envolvidos na realização de pesquisas.","BRASIL. Base Nacional Comum Curricular (2018), p. 517; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 519"
d1bd489a-0775-5628-9e20-4decddd4a2c1,EM13LP31,EM,1;2;3,Língua Portuguesa,CAMPO DAS PRÁTICAS DE ESTUDO E PESQUISA,,"Compreender criticamente textos de divulgação científica orais, escritos e multissemióticos de diferentes áreas do conhecimento, identificando sua organização tópica e a hierarquização das informações, identificando e descartando fontes não confiáveis e problematizando enfoques tendenciosos ou superficiais.","BRASIL. Base Nacional Comum Curricular (2018), p. 517; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 519"
af45e106-e910-5412-8831-6676f1c9ce65,EM13LP32,EM,1;2;3,Língua Portuguesa,CAMPO DAS PRÁTICAS DE ESTUDO E PESQUISA,,"Selecionar informações e dados necessários para uma dada pesquisa (sem excedê-los) em diferentes fontes (orais, impressas, digitais etc.) e comparar autonomamente esses conteúdos, levando em conta seus contextos de produção, referências e índices de confiabilidade, e percebendo coincidências, complementaridades, contradições, erros ou imprecisões conceituais e de dados, de forma a compreender e posicionar-se criticamente sobre esses conteúdos e estabelecer recortes precisos.","BRASIL. Base Nacional Comum Curricular (2018), p. 517; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 519"
988647a3-aef3-5099-95bb-3b28ca7cb9c4,EM13LP33,EM,1;2;3,Língua Portuguesa,CAMPO DAS PRÁTICAS DE ESTUDO E PESQUISA,,"Selecionar, elaborar e utilizar instrumentos de coleta de dados e informações (questionários, enquetes, mapeamentos, opinários) e de tratamento e análise dos conteúdos obtidos, que atendam adequadamente a diferentes objetivos de pesquisa.","BRASIL. Base Nacional Comum Curricular (2018), p. 518; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 520"
5e94ff5c-4ea4-59a9-b804-962c11233c40,EM13LP34,EM,1;2;3,Língua Portuguesa,CAMPO DAS PRÁTICAS DE ESTUDO E PESQUISA,,"Produzir textos para a divulgação do conhecimento e de resultados de levantamentos e pesquisas – texto monográfico, ensaio, artigo de divulgação científica, verbete de enciclopédia (colaborativa ou não), infográfico (estático ou animado), relato de experimento, relatório, relatório multimidiático de campo, reportagem científica, podcast ou vlog científico, apresentações orais, seminários, comunicações em mesas redondas, mapas dinâmicos etc. –, considerando o contexto de produção e utilizando os conhecimentos sobre os gêneros de divulgação científica, de forma a engajar-se em processos significativos de socialização e divulgação do conhecimento.","BRASIL. Base Nacional Comum Curricular (2018), p. 518; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 520"
841df783-3b91-53dd-a440-cf9a8b72e25d,EM13LP35,EM,1;2;3,Língua Portuguesa,CAMPO DAS PRÁTICAS DE ESTUDO E PESQUISA,,"Utilizar adequadamente ferramentas de apoio a apresentações orais, escolhendo e usando tipos e tamanhos de fontes que permitam boa visualização, topicalizando e/ou organizando o conteúdo em itens, inserindo de forma adequada imagens, gráficos, tabelas, formas e elementos gráficos, dimensionando a quantidade de texto e imagem por slide e usando, de forma harmônica, recursos (efeitos de transição, slides mestres, layouts personalizados, gravação de áudios em slides etc.).","BRASIL. Base Nacional Comum Curricular (2018), p. 518; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 520"
9fdef670-93ca-50d8-b913-bd2b86191649,EM13LP36,EM,1;2;3,Língua Portuguesa,CAMPO JORNALÍSTICO-MIDIÁTICO,,"Analisar os interesses que movem o campo jornalístico, os impactos das novas tecnologias digitais de informação e comunicação e da Web 2.0 no campo e as condições que fazem da informação uma mercadoria e da checagem de informação uma prática (e um serviço) essencial, adotando atitude analítica e crítica diante dos textos jornalísticos.","BRASIL. Base Nacional Comum Curricular (2018), p. 521; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 523"
57842828-fb7f-5545-bfe2-45a882449ca2,EM13LP37,EM,1;2;3,Língua Portuguesa,CAMPO JORNALÍSTICO-MIDIÁTICO,,"Conhecer e analisar diferentes projetos editorias – institucionais, privados, públicos, financiados, independentes etc. –, de forma a ampliar o repertório de escolhas possíveis de fontes de informação e opinião, reconhecendo o papel da mídia plural para a consolidação da democracia.","BRASIL. Base Nacional Comum Curricular (2018), p. 521; BNCC_EI_EF_110518_versaofinal_site.pdf, páginas do PDF 523"
